Index,0.00–0.02,0.02–0.04,0.04–0.06,0.06–0.10,0.10–0.20,0.20–0.40,0.40–0.50
343,1670319.0,4154559.0,6562918.0,4184254.0,1470343.0,992256.0,2656328.0
344,1677328.0,4160347.0,6609490.0,4185300.0,1470518.0,995281.0,2676483.0
345,1682433.0,4161923.0,6621306.0,4193694.0,1471420.0,997704.0,2676500.0
346,1691880.0,4164563.0,6629307.0,4196928.0,1471610.0,1002042.0,2677329.0
347,1699533.0,4171555.0,6680768.0,4204998.0,1472408.0,1008495.0,2684924.0
348,1700365.0,4203104.0,6688914.0,4241307.0,1473160.0,1009679.0,2693625.0
349,1700761.0,4213021.0,6694345.0,4241524.0,1484647.0,1009788.0,2721391.0
350,1702655.0,4229218.0,6696438.0,4261550.0,1486637.0,1010326.0,2728985.0
351,1702950.0,4231028.0,6728350.0,4277550.0,1492420.0,1011268.0,2730870.0
352,1706482.0,4234639.0,6747455.0,4282092.0,1499127.0,1012798.0,2751612.0
353,1707776.0,4235819.0,6747555.0,4292236.0,1500864.0,1014974.0,2758377.0
354,1720646.0,4236557.0,6778571.0,4300150.0,1503297.0,1018057.0,2760705.0
355,1730386.0,4262582.0,6782025.0,4302069.0,1507634.0,1022483.0,2767620.0
356,1736542.0,4299530.0,6783089.0,4302473.0,1513842.0,1022712.0,2772495.0
357,1736703.0,4325262.0,6800615.0,4306796.0,1516379.0,1022779.0,2777828.0
358,1741571.0,4342878.0,6812549.0,4331864.0,1532595.0,1024652.0,2785598.0
359,1748425.0,4360096.0,6815180.0,4349560.0,1533205.0,1025258.0,2787994.0
360,1753501.0,4376523.0,6824579.0,4352489.0,1538249.0,1029686.0,2791995.0
361,1757652.0,4379351.0,6827743.0,4352535.0,1538266.0,1039291.0,2797015.0
362,1769059.0,4381108.0,6834560.0,4388377.0,1539350.0,1039336.0,2801410.0
363,1769510.0,4381327.0,6865066.0,4407750.0,1539420.0,1050556.0,2810098.0
364,1788905.0,4391341.0,6869765.0,4415574.0,1545857.0,1050896.0,2826477.0
365,1791571.0,4403222.0,6874568.0,4421050.0,1546450.0,1068253.0,2827468.0
366,1796180.0,4403296.0,6883636.0,4432150.0,1546911.0,1076484.0,2845130.0
367,1801296.0,4404458.0,6901656.0,4432967.0,1602704.0,1077097.0,2865976.0
368,1801619.0,4406242.0,6909526.0,4437164.0,1603556.0,1079305.0,2877173.0
369,1804897.0,4412588.0,6924825.0,4442119.0,1608108.0,1086138.0,2961408.0
370,1809178.0,4420531.0,6930578.0,4450826.0,1608680.0,1087124.0,2992446.0
371,1812435.0,4433692.0,6944494.0,4455517.0,1609355.0,1089123.0,2992928.0
372,1819144.0,4439588.0,6945998.0,4455569.0,1609952.0,1089961.0,2996497.0
373,1843696.0,4439810.0,6958736.0,4489523.0,1610201.0,1096116.0,3007228.0
374,1843801.0,4455259.0,6965824.0,4493931.0,1612491.0,1097609.0,3013136.0
375,1846069.0,4456920.0,6981438.0,4506118.0,1615308.0,1097747.0,3017113.0
376,1846251.0,4491567.0,6984156.0,4506326.0,1615959.0,1099294.0,3032272.0
377,1851581.0,4499013.0,6987754.0,4508090.0,1626407.0,1099329.0,3039115.0
378,1859334.0,4500716.0,7011219.0,4522535.0,1638231.0,1099523.0,3049890.0
379,1866692.0,4529616.0,7019257.0,4534377.0,1639824.0,1104013.0,3064949.0
380,1868286.0,4529932.0,7022257.0,4535236.0,1653863.0,1104493.0,3070571.0
381,1869216.0,4534503.0,7096163.0,4536021.0,1657529.0,1108262.0,3079001.0
382,1873959.0,4537241.0,7108042.0,4545501.0,1662999.0,1115919.0,3085245.0
383,1880405.0,4541976.0,7168820.0,4552239.0,1683129.0,1118399.0,3099752.0
384,1890794.0,4547675.0,7228409.0,4554250.0,1683342.0,1126724.0,3116192.0
385,1900961.0,4563033.0,7228634.0,4559991.0,1687068.0,1128013.0,3148769.0
386,1901987.0,4585365.0,7240994.0,4573853.0,1687450.0,1131119.0,3153503.0
387,1902205.0,4599439.0,7245193.0,4575350.0,1704114.0,1134057.0,3155408.0
388,1919156.0,4654376.0,7252007.0,4588742.0,1710272.0,1147410.0,3164686.0
389,1920323.0,4659887.0,7256618.0,4595025.0,1715448.0,1159472.0,3169729.0
390,1926689.0,4664826.0,7283182.0,4595308.0,1716702.0,1162615.0,3170172.0
391,1928308.0,4671108.0,7285837.0,4596208.0,1721027.0,1163179.0,3175694.0
392,1937696.0,4672678.0,7293315.0,4596340.0,1722457.0,1175894.0,3193486.0
393,1937782.0,4676688.0,7309247.0,4610341.0,1729560.0,1179082.0,3193978.0
394,1948512.0,4679836.0,7313273.0,4614279.0,1733010.0,1182173.0,3207749.0
395,1955574.0,4681310.0,7337884.0,4614632.0,1748754.0,1186321.0,3207819.0
396,1957147.0,4691184.0,7340363.0,4616911.0,1752875.0,1192766.0,3209371.0
397,1959573.0,4693967.0,7343214.0,4623598.0,1753882.0,1206194.0,3214020.0
398,1959575.0,4701548.0,7363806.0,4628245.0,1754969.0,1232032.0,3214819.0
399,1959940.0,4716688.0,7367733.0,4628366.0,1759115.0,1248500.0,3251356.0
400,1960600.0,4721014.0,7368080.0,4636334.0,1759590.0,1262419.0,3287121.0
401,1960613.0,4761262.0,7368089.0,4641835.0,1759957.0,1263590.0,3314437.0
402,1961298.0,4761880.0,7368168.0,4654169.0,1762433.0,1263701.0,3325420.0
403,1965181.0,4764026.0,7425786.0,4660654.0,1763536.0,1264662.0,3348877.0
404,1969193.0,4768282.0,7463528.0,4689474.0,1796112.0,1265077.0,3429443.0
405,1975543.0,4775616.0,7463807.0,4692201.0,1808266.0,1266403.0,3433158.0
406,1991120.0,4778478.0,7466759.0,4698332.0,1811795.0,1268250.0,3435808.0
407,1994780.0,4781289.0,7473719.0,4698626.0,1812960.0,1269588.0,3437622.0
408,1995504.0,4787448.0,7553713.0,4701749.0,1817296.0,1280925.0,3438396.0
409,2014261.0,4793918.0,7569498.0,4702350.0,1836126.0,1283523.0,3475023.0
410,2019838.0,4806594.0,7675649.0,4708425.0,1840534.0,1285933.0,3523756.0
411,2024204.0,4812878.0,7700582.0,4763818.0,1848203.0,1288223.0,3572325.0
412,2026118.0,4818350.0,7701987.0,4764576.0,1852393.0,1289337.0,3598203.0
413,2026229.0,4821724.0,7732544.0,4766567.0,1856384.0,1292449.0,3599112.0
414,2026379.0,4831994.0,7742326.0,4770440.0,1865093.0,1292845.0,3605542.0
415,2026970.0,4837332.0,7796820.0,4777740.0,1867665.0,1293247.0,3634284.0
416,2027192.0,4845515.0,7803750.0,4789086.0,1867972.0,1295639.0,3635182.0
417,2029346.0,4847535.0,7805746.0,4795498.0,1869769.0,1295722.0,3635513.0
418,2033206.0,4862642.0,8006128.0,4795703.0,1870782.0,1297516.0,3636354.0
419,2040664.0,4894882.0,8044542.0,4795899.0,1870938.0,1298227.0,3637773.0
420,2040813.0,4905262.0,8048921.0,4811846.0,1893189.0,1299485.0,3640057.0
421,2043673.0,4920025.0,8055776.0,4814469.0,1897045.0,1300456.0,3642514.0
422,2061985.0,4920042.0,8056181.0,4818545.0,1905163.0,1303833.0,3651226.0
423,2062482.0,4921530.0,8065188.0,4820603.0,1910212.0,1305272.0,3655085.0
424,2074035.0,4923228.0,8096105.0,4821661.0,1914951.0,1311268.0,3662235.0
425,2075426.0,4924833.0,8143413.0,4822880.0,1917247.0,1311471.0,3665243.0
426,2084228.0,4930019.0,8144117.0,4830518.0,1917460.0,1318261.0,3666640.0
427,2090792.0,4930788.0,8161328.0,4834894.0,1918305.0,1322244.0,3666838.0
428,2095330.0,4936110.0,8169929.0,4837159.0,1929542.0,1322626.0,3668082.0
429,2097856.0,4939138.0,8195331.0,4842776.0,1932164.0,1325687.0,3682761.0
430,2105212.0,4950032.0,8216350.0,4843470.0,1932644.0,1326001.0,3701132.0
431,2106525.0,4952874.0,8217629.0,4850116.0,1941131.0,1327838.0,3701663.0
432,2107516.0,4954186.0,8231104.0,4864515.0,1945956.0,1336113.0,3712006.0
433,2107732.0,4956871.0,8299899.0,4891536.0,1961134.0,1338437.0,3715360.0
434,2112866.0,4958815.0,8305596.0,4895803.0,1963055.0,1340945.0,3716457.0
435,2117306.0,4961634.0,8306944.0,4903042.0,1967155.0,1340965.0,3749886.0
436,2120872.0,4963412.0,8314047.0,4906003.0,1968843.0,1342026.0,3753186.0
437,2125645.0,4968048.0,8372350.0,4913904.0,1971060.0,1342187.0,3756597.0
438,2127791.0,4979994.0,8376069.0,4943281.0,1983105.0,1350709.0,3763349.0
439,2145227.0,4989914.0,8394948.0,4959552.0,1988382.0,1362406.0,3778676.0
440,2148778.0,5001337.0,8405029.0,5021144.0,1990286.0,1369198.0,3779629.0
441,2160471.0,5025461.0,8439304.0,5021262.0,2003113.0,1371697.0,3786831.0
442,2161451.0,5051993.0,8453451.0,5033341.0,2005197.0,1372386.0,3787755.0
443,2161518.0,5068438.0,8454067.0,5041429.0,2024688.0,1376611.0,3788479.0
444,2166099.0,5076226.0,8465884.0,5062452.0,2040299.0,1386395.0,3811433.0
445,2174464.0,5109122.0,8505149.0,5116950.0,2041086.0,1386940.0,3819839.0
446,2174635.0,5116088.0,8512147.0,5117440.0,2046824.0,1387771.0,3830474.0
447,2175742.0,5195670.0,8529653.0,5130157.0,2047215.0,1403686.0,3839042.0
448,2181679.0,5253108.0,8542963.0,5137216.0,2058009.0,1406212.0,3858985.0
449,2185261.0,5262018.0,8562640.0,5145335.0,2059356.0,1408919.0,3880128.0
450,2188163.0,5270374.0,8575333.0,5158354.0,2059473.0,1409567.0,3891896.0
451,2193163.0,5281019.0,8602293.0,5179693.0,2059834.0,1416066.0,3897014.0
452,2203523.0,5298015.0,8627617.0,5189472.0,2075992.0,1425078.0,3911270.0
453,2205038.0,5298347.0,8633950.0,5216108.0,2149060.0,1426393.0,3913123.0
454,2210094.0,5323828.0,8645803.0,5232219.0,2161504.0,1428445.0,3921964.0
455,2227919.0,5327453.0,8649928.0,5271250.0,2171630.0,1429135.0,4018579.0
456,2236764.0,5336283.0,8666979.0,5282558.0,2174300.0,1442790.0,4021135.0
457,2238463.0,5352728.0,8686598.0,5283316.0,2181458.0,1457910.0,4021487.0
458,2243467.0,5372073.0,8766781.0,5284251.0,2181686.0,1458159.0,4022126.0
459,2244230.0,5404349.0,8779161.0,5284380.0,2186088.0,1462889.0,4024962.0
460,2254427.0,5422566.0,8814540.0,5299965.0,2187430.0,1463027.0,4025196.0
461,2258570.0,5423233.0,8815904.0,5309423.0,2189054.0,1469960.0,4026567.0
462,2271460.0,5428220.0,8847701.0,5316089.0,2189772.0,1472424.0,4028393.0
463,2273388.0,5428436.0,8850035.0,5318295.0,2195364.0,1485913.0,4031439.0
464,2275469.0,5444240.0,8863438.0,5337412.0,2197870.0,1494464.0,4037682.0
465,2275901.0,5446967.0,8884921.0,5352427.0,2199817.0,1494603.0,4050194.0
466,2297282.0,5465227.0,8923009.0,5354788.0,2201257.0,1495665.0,4053254.0
467,2300658.0,5470344.0,8961939.0,5355591.0,2204963.0,1496473.0,4054322.0
468,2312727.0,5477102.0,8975468.0,5359699.0,2207151.0,1497623.0,4062257.0
469,2312962.0,5477631.0,9000779.0,5380059.0,2211673.0,1517979.0,4063234.0
470,2314853.0,5477785.0,9009406.0,5382227.0,2213332.0,1538870.0,4063249.0
471,2322808.0,5478505.0,9009905.0,5405471.0,2239669.0,1539165.0,4067217.0
472,2327829.0,5479948.0,9112333.0,5418290.0,2240641.0,1543409.0,4067423.0
473,2331498.0,5480688.0,9113786.0,5431173.0,2258798.0,1545468.0,4071077.0
474,2334028.0,5493799.0,9198016.0,5436648.0,2268943.0,1545617.0,4071305.0
475,2338234.0,5516992.0,9250603.0,5445909.0,2270951.0,1551485.0,4071940.0
476,2354049.0,5524680.0,9274678.0,5454113.0,2278541.0,1589353.0,4073133.0
477,2360088.0,5532306.0,9291008.0,5454442.0,2278553.0,1597228.0,4075378.0
478,2361613.0,5563016.0,9303604.0,5464102.0,2282355.0,1600925.0,4079151.0
479,2362961.0,5582350.0,9313941.0,5478313.0,2290547.0,1601167.0,4079276.0
480,2363884.0,5589383.0,9318847.0,5481344.0,2291722.0,1609495.0,4086297.0
481,2364166.0,5589451.0,9320934.0,5488812.0,2301308.0,1610062.0,4086364.0
482,2368527.0,5601780.0,9321126.0,5510794.0,2302697.0,1610790.0,4088450.0
483,2368531.0,5602817.0,9323348.0,5516573.0,2307014.0,1610894.0,4089177.0
484,2372503.0,5610618.0,9348946.0,5525546.0,2309625.0,1612700.0,4091742.0
485,2376080.0,5617636.0,9352546.0,5548081.0,2315581.0,1613956.0,4104019.0
486,2377750.0,5618202.0,9362061.0,5556512.0,2332086.0,1623870.0,4104120.0
487,2384236.0,5622874.0,9374406.0,5572957.0,2332409.0,1626068.0,4105511.0
488,2384259.0,5626719.0,9379455.0,5587336.0,2332687.0,1626479.0,4106949.0
489,2387582.0,5631158.0,9382836.0,5590210.0,2338811.0,1631336.0,4107167.0
490,2388362.0,5657923.0,9390908.0,5593850.0,2339233.0,1631584.0,4117341.0
491,2390028.0,5670789.0,9395077.0,5628118.0,2340974.0,1636944.0,4121799.0
492,2396054.0,5675974.0,9406746.0,5628854.0,2342673.0,1638578.0,4122256.0
493,2396104.0,5726818.0,9460001.0,5684767.0,2352309.0,1639169.0,4136709.0
494,2398198.0,5737008.0,9478171.0,5685661.0,2358567.0,1640267.0,4136837.0
495,2412441.0,5741005.0,9491199.0,5686635.0,2360168.0,1644269.0,4136902.0
496,2418728.0,5741728.0,9501339.0,5703889.0,2361025.0,1648606.0,4138487.0
497,2430642.0,5747419.0,9506485.0,5777866.0,2364986.0,1652664.0,4138545.0
498,2432042.0,5771057.0,9563002.0,5782124.0,2367161.0,1653049.0,4144661.0
499,2436287.0,5786965.0,9577379.0,5783694.0,2372985.0,1654995.0,4145021.0
500,2436323.0,5798604.0,9601955.0,5815845.0,2373256.0,1656854.0,4158356.0
501,2437350.0,5826245.0,9630238.0,5832150.0,2374007.0,1661245.0,4159775.0
502,2440808.0,5828630.0,9631499.0,5833688.0,2375262.0,1662809.0,4163302.0
503,2442836.0,5829786.0,9648826.0,5840157.0,2377538.0,1662871.0,4165089.0
504,2443602.0,5830322.0,9653537.0,5840310.0,2378960.0,1668401.0,4170908.0
505,2449092.0,5843952.0,9662006.0,5840539.0,2384151.0,1669681.0,4177104.0
506,2464828.0,5845938.0,9722423.0,5851374.0,2384972.0,1675292.0,4197198.0
507,2465012.0,5868290.0,9746463.0,5855335.0,2388491.0,1676065.0,4201984.0
508,2473699.0,5873690.0,9749721.0,5861377.0,2391153.0,1678188.0,4203219.0
509,2480903.0,5875647.0,9752796.0,5875904.0,2391229.0,1679289.0,4206859.0
510,2501502.0,5878153.0,9756258.0,5884511.0,2396942.0,1687423.0,4211440.0
511,2513638.0,5879518.0,9762055.0,5885205.0,2400503.0,1689119.0,4216864.0
512,2517540.0,5886185.0,9793224.0,5893346.0,2401231.0,1690506.0,4222509.0
513,2521349.0,5890001.0,9878897.0,5901577.0,2415857.0,1701668.0,4223454.0
514,2526894.0,5895877.0,9894873.0,5903388.0,2418352.0,1703838.0,4225997.0
515,2539948.0,5903485.0,9903189.0,5905250.0,2440652.0,1709674.0,4258071.0
516,2540830.0,5903563.0,9913610.0,5933535.0,2442273.0,1714362.0,4259113.0
517,2542207.0,5904289.0,9921168.0,5948542.0,2443116.0,1717028.0,4259547.0
518,2542210.0,5915922.0,9964347.0,5949534.0,2444744.0,1721987.0,4259775.0
519,2558219.0,5916069.0,9966216.0,5954202.0,2451451.0,1725798.0,4272404.0
520,2559827.0,5920313.0,9971637.0,5960001.0,2457887.0,1726256.0,4276802.0
521,2561827.0,5920801.0,9973244.0,6002348.0,2459171.0,1726903.0,4287971.0
522,2563752.0,5922985.0,9974664.0,6008509.0,2460993.0,1727507.0,4300071.0
523,2581705.0,5924683.0,9982725.0,6011934.0,2470324.0,1727964.0,4302653.0
524,2592743.0,5924828.0,9983716.0,6015940.0,2474081.0,1728157.0,4310190.0
525,2603914.0,5947608.0,10016175.0,6032347.0,2481263.0,1728464.0,4312031.0
526,2607925.0,5953815.0,10052024.0,6048873.0,2481311.0,1728964.0,4313532.0
527,2610174.0,6016236.0,10059170.0,6049522.0,2497039.0,1748126.0,4315623.0
528,2615149.0,6017821.0,10092626.0,6056918.0,2503071.0,1758100.0,4324820.0
529,2619834.0,6055441.0,10093164.0,6075178.0,2520342.0,1758188.0,4334746.0
530,2622067.0,6090969.0,10113600.0,6077365.0,2528940.0,1758965.0,4335298.0
531,2622298.0,6134885.0,10164853.0,6077907.0,2530054.0,1759415.0,4338058.0
532,2637427.0,6136042.0,10167650.0,6088265.0,2532976.0,1759791.0,4348037.0
533,2637812.0,6141743.0,10169314.0,6093177.0,2546159.0,1764620.0,4349976.0
534,2639751.0,6161298.0,10183714.0,6096337.0,2556609.0,1768696.0,4353884.0
535,2641787.0,6169299.0,10261917.0,6096632.0,2557350.0,1769315.0,4354243.0
536,2646491.0,6180089.0,10276716.0,6108749.0,2562518.0,1773025.0,4362591.0
537,2652052.0,6181863.0,10319461.0,6199323.0,2572822.0,1776193.0,4362935.0
538,2659447.0,6190905.0,10335923.0,6226368.0,2594190.0,1781754.0,4365977.0
539,2675732.0,6203553.0,10367745.0,6240201.0,2595515.0,1782056.0,4372640.0
540,2680124.0,6206111.0,10402591.0,6244559.0,2597560.0,1782667.0,4379086.0
541,2684777.0,6216237.0,10419856.0,6303776.0,2599723.0,1785592.0,4389376.0
542,2688604.0,6237920.0,10445260.0,6315702.0,2607519.0,1789798.0,4390057.0
543,2717927.0,6252051.0,10454074.0,6320892.0,2621036.0,1789827.0,4390730.0
544,2720225.0,6276055.0,10467332.0,6321571.0,2631515.0,1792089.0,4391844.0
545,2720404.0,6281795.0,10491636.0,6322689.0,2632010.0,1796461.0,4393118.0
546,2729798.0,6284412.0,10568225.0,6336546.0,2633936.0,1805760.0,4444161.0
547,2733841.0,6285391.0,10603326.0,6361187.0,2635212.0,1806815.0,4451364.0
548,2735343.0,6287380.0,10611364.0,6361948.0,2636218.0,1813373.0,4460553.0
549,2741910.0,6342878.0,10616382.0,6364120.0,2644975.0,1815620.0,4461792.0
550,2752170.0,6367846.0,10624502.0,6415991.0,2647040.0,1819996.0,4464995.0
551,2773614.0,6370986.0,10640042.0,6416883.0,2650958.0,1821917.0,4465997.0
552,2776527.0,6383780.0,10681095.0,6427583.0,2652784.0,1826988.0,4471298.0
553,2778383.0,6397127.0,10697648.0,6444659.0,2663180.0,1832655.0,4473609.0
554,2789488.0,6398058.0,10710415.0,6445632.0,2676367.0,1833281.0,4483512.0
555,2798158.0,6415092.0,10719779.0,6450964.0,2679492.0,1838222.0,4487760.0
556,2799616.0,6417980.0,10721695.0,6457336.0,2682206.0,1846014.0,4497876.0
557,2813410.0,6425783.0,10748899.0,6461750.0,2709111.0,1853095.0,4507064.0
558,2816014.0,6436147.0,10795308.0,6462523.0,2715090.0,1856192.0,4512515.0
559,2823352.0,6453103.0,10805624.0,6484249.0,2717526.0,1858755.0,4514960.0
560,2827243.0,6456383.0,10812146.0,6494633.0,2721126.0,1861190.0,4556395.0
561,2829542.0,6461290.0,10812609.0,6503675.0,2726599.0,1861406.0,4570274.0
562,2840276.0,6470163.0,10848081.0,6510902.0,2734685.0,1862420.0,4571004.0
563,2843961.0,6473096.0,10872169.0,6540753.0,2735182.0,1866645.0,4571478.0
564,2872291.0,6515931.0,10891892.0,6548369.0,2739262.0,1869347.0,4572985.0
565,2881994.0,6540529.0,10895280.0,6572014.0,2740839.0,1870755.0,4580958.0
566,2888869.0,6546029.0,10918954.0,6634751.0,2742491.0,1877664.0,4585239.0
567,2895610.0,6557861.0,10921883.0,6636139.0,2746980.0,1880550.0,4587153.0
568,2898858.0,6559942.0,10934348.0,6638389.0,2755060.0,1882954.0,4591642.0
569,2899220.0,6562045.0,10944676.0,6642052.0,2755488.0,1883939.0,4591715.0
570,2903889.0,6567078.0,10991487.0,6642304.0,2761098.0,1884549.0,4596392.0
571,2914511.0,6567669.0,11013174.0,6651938.0,2761728.0,1884658.0,4599202.0
572,2923802.0,6571034.0,11013452.0,6655570.0,2769937.0,1886493.0,4611877.0
573,2938590.0,6582162.0,11030669.0,6655626.0,2773294.0,1889201.0,4613113.0
574,2945210.0,6592950.0,11032719.0,6662515.0,2773457.0,1891545.0,4614670.0
575,2945774.0,6594055.0,11180868.0,6662678.0,2773686.0,1907716.0,4619703.0
576,2946540.0,6623676.0,11220315.0,6663199.0,2779747.0,1908299.0,4622734.0
577,2953901.0,6632190.0,11228641.0,6666441.0,2782522.0,1909445.0,4624176.0
578,2967430.0,6661781.0,11234911.0,6668179.0,2783771.0,1909840.0,4637168.0
579,2974887.0,6662854.0,11251496.0,6672656.0,2785279.0,1911224.0,4642218.0
580,2976818.0,6672229.0,11258326.0,6675591.0,2792802.0,1912981.0,4643196.0
581,2992428.0,6685893.0,11310142.0,6677922.0,2792874.0,1915226.0,4643293.0
582,2994616.0,6715286.0,11370544.0,6692263.0,2794688.0,1915736.0,4645073.0
583,3008599.0,6723962.0,11381616.0,6692717.0,2796007.0,1917405.0,4665262.0
584,3018782.0,6728922.0,11528877.0,6697820.0,2798326.0,1923972.0,4688713.0
585,3026415.0,6729964.0,11560425.0,6698088.0,2800208.0,1925862.0,4703120.0
586,3028073.0,6730358.0,11625328.0,6705222.0,2800801.0,1927336.0,4703380.0
587,3028446.0,6732661.0,11629538.0,6706264.0,2800848.0,1927515.0,4705718.0
588,3028738.0,6736627.0,11699643.0,6726127.0,2812820.0,1934468.0,4705756.0
589,3051645.0,6752183.0,11703372.0,6729212.0,2817484.0,1940808.0,4705865.0
590,3062467.0,6754358.0,11704107.0,6741522.0,2829158.0,1941488.0,4706310.0
591,3066504.0,6779265.0,11728804.0,6741915.0,2840773.0,1942718.0,4707388.0
592,3072527.0,6787331.0,11730088.0,6747064.0,2855466.0,1943124.0,4709852.0
593,3085657.0,6788084.0,11754677.0,6770144.0,2868743.0,1944510.0,4721148.0
594,3088300.0,6793846.0,11824656.0,6783312.0,2943541.0,1945406.0,4721871.0
595,3089253.0,6807373.0,11905813.0,6796219.0,2970332.0,1949127.0,4722646.0
596,3089658.0,6830033.0,11928215.0,6799849.0,2997115.0,1954591.0,4735080.0
597,3089748.0,6835937.0,11935024.0,6807276.0,3003027.0,1958145.0,4745464.0
598,3090258.0,6836851.0,12064993.0,6821060.0,3010965.0,1961775.0,4753107.0
599,3090884.0,6843033.0,12144129.0,6858914.0,3013651.0,1967278.0,4753695.0
600,3094347.0,6847364.0,12157957.0,6865658.0,3019957.0,1972460.0,4756691.0
601,3094374.0,6850812.0,12188704.0,6867908.0,3024103.0,1974008.0,4764003.0
602,3096106.0,6864265.0,12214842.0,6880020.0,3024280.0,1974238.0,4764682.0
603,3102998.0,6883101.0,12223394.0,6893128.0,3028714.0,1975679.0,4765486.0
604,3103967.0,6887765.0,12226412.0,6911631.0,3034099.0,1985050.0,4768136.0
605,3113832.0,6901506.0,12328027.0,6931474.0,3037511.0,1985093.0,4771643.0
606,3124776.0,6909460.0,12335400.0,6932112.0,3041122.0,1988599.0,4774171.0
607,3128951.0,6911243.0,12359766.0,6971610.0,3046062.0,1988915.0,4775862.0
608,3128997.0,6924584.0,12452895.0,6978796.0,3046312.0,1989659.0,4780947.0
609,3129441.0,6925507.0,12464082.0,6986899.0,3048537.0,1990560.0,4781984.0
610,3136626.0,6934573.0,12482859.0,6999506.0,3050393.0,1994801.0,4786080.0
611,3136817.0,6935809.0,12483701.0,7014177.0,3051624.0,1999539.0,4787035.0
612,3137267.0,6992288.0,12499517.0,7014717.0,3058899.0,1999622.0,4788171.0
613,3137765.0,7015747.0,12504606.0,7023522.0,3059396.0,2001161.0,4795626.0
614,3141985.0,7031638.0,12506345.0,7030390.0,3061431.0,2011206.0,4796238.0
615,3145775.0,7035282.0,12509558.0,7033125.0,3074108.0,2023356.0,4812970.0
616,3145824.0,7037509.0,12515217.0,7033151.0,3084593.0,2023929.0,4818916.0
617,3157239.0,7044273.0,12529174.0,7073106.0,3091270.0,2024365.0,4820663.0
618,3159077.0,7048928.0,12585665.0,7075670.0,3091357.0,2037867.0,4827547.0
619,3163211.0,7055923.0,12586008.0,7145017.0,3094175.0,2041016.0,4830412.0
620,3170195.0,7104665.0,12601073.0,7170080.0,3094908.0,2049747.0,4834338.0
621,3171285.0,7112767.0,12603218.0,7233257.0,3109234.0,2050481.0,4838270.0
622,3173238.0,7128977.0,12604176.0,7238710.0,3110342.0,2057908.0,4843370.0
623,3173928.0,7132267.0,12617121.0,7240208.0,3131880.0,2060151.0,4863786.0
624,3175221.0,7149875.0,12618453.0,7243617.0,3137218.0,2066781.0,4868309.0
